,doc_id,language,events
8408,8497,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'suđenje', 'locations': [], 'actors': ['""vračarcima""'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Svedočila Tamara Đurić'}]"
8409,8498,und,[]
8410,8499,und,[]
8411,8500,und,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['ispred zgrade Skupštine Beograda'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Deo opozicije traži vanredne izbore'}]"
8412,8501,und,[]
8413,8502,und,[]
8414,8503,und,[]
8415,8504,und,[]
8416,8505,und,[]
8417,8506,und,[]
8418,8507,und,[]
8419,8508,und,[]
8420,8509,und,"[{'event_type': 'protest', 'trigger': 'protestima', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Gađali kuću poljoprivrednika crvenom farbom'}]"
8421,8510,und,[]
8422,8511,und,[]
8423,8512,und,[]
8424,8513,und,[]
8425,8514,und,[]
8426,8515,und,[]
8427,8516,und,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': [], 'actors': ['zaposlenih Apoteke Beograd'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Kašnjenje plata'}]"
8428,8517,und,"[{'event_type': 'international_reaction', 'trigger': 'pozvala EU da reaguje', 'locations': [], 'actors': ['Grupa socijalista i demokrata u EP'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Pritvor studenta Jovičića'}]"
8429,8518,und,[]
8430,8519,und,[]
8431,8520,und,"[{'event_type': 'other', 'trigger': 'pogodio', 'locations': ['Papuu u Indoneziji'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Zemljotres jačine 6,1, šteta u istočnom regionu'}]"
8432,8521,und,[]
8433,8522,und,[]
8434,8523,und,[]
8435,8524,und,[]
8436,8525,und,[]
8437,8526,und,[]
8438,8527,und,[]
8439,8528,und,[]
8440,8529,und,[]
8441,8530,und,"[{'event_type': 'protest', 'trigger': 'protesti podrške', 'locations': [], 'actors': ['građani i studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Podrška Bogdanu, četiri zahteva'}]"
8442,8531,und,"[{'event_type': 'election', 'trigger': 'kampanji za izbore', 'locations': [], 'actors': ['Kurti Srbi'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ne prihvata monopol Srpske liste'}]"
8443,8532,und,[]
8444,8533,und,[]
8445,8534,und,[]
8446,8535,und,[]
8447,8536,und,"[{'event_type': 'strike_boycott', 'trigger': 'Štrajk upozorenja', 'locations': ['OŠ „Pavle Savić“'], 'actors': ['nastavnici'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Obustavljaju nastavu na sat vremena'}]"
8448,8537,und,[]
8449,8538,und,[]
8450,8539,und,[]
8451,8540,und,[]
8452,8541,und,"[{'event_type': 'clash_police_action', 'trigger': 'zatvorila ilegalnu klanicu', 'locations': ['kod Odžaka'], 'actors': ['policija'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Biće uništeno 500 kilograma mesa'}]"
8453,8542,und,[]
8454,8543,und,"[{'event_type': 'injury_death', 'trigger': 'vrede i opekotine', 'locations': [], 'actors': ['Saša'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Na protestu od eksplozivne naprave'}]"
8455,8544,und,"[{'event_type': 'injury_death', 'trigger': 'povređen', 'locations': [], 'actors': ['saobraćajac na motociklu'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'U nezgodi učestvovalo vozilo N1'}]"
8456,8545,und,[]
8457,8546,und,[]
8458,8547,und,[]
8459,8548,und,[]
8460,8549,und,[]
8461,8550,und,"[{'event_type': 'institutional_blockade', 'trigger': 'odredio kućni pritvor', 'locations': ['Novi Sad'], 'actors': ['Vesiću'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Tri meseca uz elektronski nadzor'}]"
8462,8551,und,[]
8463,8552,und,[]
8464,8553,und,[]
8465,8554,und,"[{'event_type': 'institutional_blockade', 'trigger': 'prekidu štrajka', 'locations': [], 'actors': ['predstavnika sindikata i poslodavca'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'U fabrici ""Elrad""'}]"
8466,8555,und,[]
8467,8556,und,[]
8468,8557,und,[]
8469,8558,und,[]
8470,8559,und,[]
8471,8560,und,"[{'event_type': 'clash_police_action', 'trigger': 'upad policije', 'locations': ['PIO', 'RFZO'], 'actors': ['policija'], 'time_mentions': [], 'confidence': 0.8, 'notes': None}]"
8472,8561,und,[]
8473,8562,und,[]
8474,8563,und,"[{'event_type': 'university_administration_action', 'trigger': 'predložio', 'locations': [], 'actors': ['Macut', 'rektori'], 'time_mentions': ['3. novembra'], 'confidence': 0.7, 'notes': None}]"
8475,8564,und,[]
8476,8565,und,[]
8477,8566,und,"[{'event_type': 'arrest', 'trigger': 'pritvor', 'locations': ['Padinska skela', 'Beograd'], 'actors': ['Marokanac'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Osumnjičen za udaranje policajca.'}]"
8478,8567,und,"[{'event_type': 'strike_boycott', 'trigger': 'prekid štrajka', 'locations': ['fabrika Elrad'], 'actors': ['sindikat', 'poslodavac'], 'time_mentions': [], 'confidence': 0.7, 'notes': None}]"
8479,8568,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'Tužilaštvo traži pritvor', 'locations': ['Vračar'], 'actors': ['muškarac osumnjičen'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Za osumnjičenje polnog uznemiravanja.'}]"
8480,8569,und,"[{'event_type': 'traffic_blockade', 'trigger': 'blokada', 'locations': ['ispred Vlade Srbije'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Solidarnost sa novinarima u Gazi.'}]"
8481,8570,und,[]
8482,8571,und,[]
8483,8572,und,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': [], 'actors': ['studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Protest nazvan 'Pravda za Bogdana je pravda za sve'.""}]"
8484,8573,und,[]
8485,8574,und,[]
8486,8575,und,[]
8487,8576,und,"[{'event_type': 'injury_death', 'trigger': 'poginula', 'locations': ['put Kragujevac – Kraljevo', 'kod Ljubića'], 'actors': ['žena'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Žena poginula u sudaru.'}]"
8488,8577,und,"[{'event_type': 'arrest', 'trigger': 'uhapšen', 'locations': ['Padinska skela'], 'actors': ['Marokanac'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Uhapšen zbog pravljenja nereda.'}]"
8489,8578,und,[]
8490,8579,und,[]
8491,8580,und,[]
8492,8581,und,"[{'event_type': 'protest', 'trigger': 'skup', 'locations': [], 'actors': ['studenti'], 'time_mentions': ['dan vojne parade'], 'confidence': 0.7, 'notes': None}]"
8493,8582,und,"[{'event_type': 'clash_police_action', 'trigger': 'zaplenila', 'locations': [], 'actors': ['Kosovska policija'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Oružje i municija povezani sa slučajem Banjska.'}]"
8494,8583,und,[]
8495,8584,und,[]
8496,8585,und,[]
8497,8586,und,"[{'event_type': 'clash_police_action', 'trigger': 'zaplenjeni', 'locations': ['prelaz Preševo'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Gasni pištolji i metci zaplenjeni.'}]"
8498,8587,und,"[{'event_type': 'arrest', 'trigger': 'uhapšena', 'locations': ['Beograd'], 'actors': ['Ruskinja'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Posredovanje u prostituciji.'}]"
8499,8588,und,[]
8500,8589,und,[]
8501,8590,und,[]
8502,8591,und,[]
8503,8592,und,[]
8504,8593,und,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['opština Zvezdara'], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Protiv nasilja i zbog puštenja simpatizera na sednicu.'}]"
8505,8594,und,[]
8506,8595,und,[]
8507,8596,und,[]
8508,8597,und,[]
8509,8598,und,[]
8510,8599,und,[]
8511,8600,und,[]
8512,8601,und,"[{'event_type': 'injury_death', 'trigger': 'spasili', 'locations': [], 'actors': ['lekari VMA'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Povređeni pacijent nakon saobraćajnog incidenta.'}]"
8513,8602,und,[]
8514,8603,und,[]
8515,8604,und,[]
8516,8605,und,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['Ministarstvo zdravlja'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Zbog problema sa pozivanjem broja 194.'}]"
8517,8606,und,[]
8518,8607,und,[]
8519,8608,und,[]
8520,8609,und,"[{'event_type': 'university_administration_action', 'trigger': 'Blokada', 'locations': [], 'actors': ['student PMF'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Upozorenje za puštanje Bogdana.'}]"
8521,8610,und,[]
8522,8611,und,[]
8523,8612,und,[]
8524,8613,und,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['Mirijevo'], 'actors': ['roditelji'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Protest u obliku šetnje.'}]"
8525,8614,und,[]
8526,8615,und,[]
8527,8616,und,"[{'event_type': 'protest', 'trigger': 'Skupovi podrške', 'locations': [], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Podrška studentu Bogdanu Jovičiću.'}]"
8528,8617,und,[]
8529,8618,und,[]
8530,8619,und,"[{'event_type': 'strike_boycott', 'trigger': 'štrajk', 'locations': ['fabrika Elrad'], 'actors': ['radnici'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Zbog strogih normi i otpuštanja.'}]"
8531,8620,und,"[{'event_type': 'strike_boycott', 'trigger': 'štrajk upozorenja', 'locations': ['Biosens'], 'actors': ['zaposleni'], 'time_mentions': [], 'confidence': 0.8, 'notes': None}]"
8532,8621,und,[]
8533,8622,und,[]
8534,8623,und,[]
8535,8624,und,[]
8536,8625,und,[]
8537,8626,und,[]
8538,8627,und,[]
8539,8628,und,[]
8540,8629,und,[]
8541,8630,und,[]
8542,8631,und,[]
8543,8632,und,[]
8544,8633,und,[]
8545,8634,und,[]
8546,8635,und,[]
8547,8636,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'traži pritvor', 'locations': ['Obrenovac'], 'actors': ['Tužilaštvo'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Osumnjičen za ubistvo.'}]"
8548,8637,und,[]
8549,8638,und,"[{'event_type': 'protest', 'trigger': 'Skup', 'locations': ['Zatvorska bolnica', 'Beograd'], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Podrška studentu Bogdanu.'}]"
8550,8639,und,[]
8551,8640,und,[]
8552,8641,und,[]
8553,8642,und,"[{'event_type': 'injury_death', 'trigger': 'ubio', 'locations': ['Beč'], 'actors': ['Muškarac iz Srbije'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Ubistvo supruge i ranjavanje ćerke.'}]"
8554,8643,und,[]
8555,8644,und,[]
8556,8645,und,[]
8557,8646,und,"[{'event_type': 'injury_death', 'trigger': 'poginula', 'locations': ['Lazarevac'], 'actors': ['jedna osoba'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Pogibija u saobraćajnoj nesreći.'}]"
8558,8647,und,[]
8559,8648,und,"[{'event_type': 'protest', 'trigger': 'okupljaju se', 'locations': ['Okružni zatvor', 'Beograd'], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Podrška Bogdanu.'}]"
8560,8649,und,[]
8561,8650,und,[]
8562,8651,und,[]
8563,8652,und,[]
8564,8653,und,[]
8565,8654,und,[]
8566,8655,und,[]
8567,8656,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'Pritvor', 'locations': ['Gnjilana'], 'actors': ['Srbin'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Osumnjičen za ratni zločin.'}]"
8568,8657,und,[]
8569,8658,sr,"[{'event_type': 'arrest', 'trigger': 'uhapšena', 'locations': ['Filozofski'], 'actors': ['osoba'], 'time_mentions': ['5. septembra'], 'confidence': 1.0, 'notes': 'About aggressive behavior toward police.'}]"
8570,8659,und,"[{'event_type': 'other', 'trigger': 'Pokret Pravo na život', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.5, 'notes': 'Mentions demands for change due to emergency delays but not direct event.'}]"
8571,8660,und,"[{'event_type': 'protest', 'trigger': 'Akademski plenum', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.5, 'notes': 'Mentions demonstrations but lacks clear event information.'}]"
8572,8661,sr,"[{'event_type': 'protest', 'trigger': 'Protest podrške', 'locations': ['Novi Sad'], 'actors': ['uhapšenim poljoprivrednicima'], 'time_mentions': [], 'confidence': 1.0, 'notes': 'Supports arrested farmers.'}]"
8573,8662,sr,"[{'event_type': 'institutional_blockade', 'trigger': 'samovolja direktora', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.7, 'notes': ""Parents demand director's dismissal over school issues.""}]"
8574,8663,und,"[{'event_type': 'institutional_blockade', 'trigger': 'ne mogu', 'locations': [], 'actors': ['zaposleni u pravosuđu'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Access restrictions to certain websites.'}]"
8575,8664,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'izmene Krivičnog zakona', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Mentions changes in criminal law.'}]"
8576,8665,und,"[{'event_type': 'government_response_policy', 'trigger': 'upotrebna dozvola', 'locations': ['Beograd na vodi'], 'actors': ['Mali'], 'time_mentions': ['oktobru'], 'confidence': 0.8, 'notes': 'Visit to school and kindergarten; permits expected.'}]"
8577,8666,und,"[{'event_type': 'protest', 'trigger': 'Valentik', 'locations': [], 'actors': ['poljoprivrednike'], 'time_mentions': [], 'confidence': 0.5, 'notes': 'Draws attention to unequal treatment of farmers.'}]"
8578,8667,und,"[{'event_type': 'traffic_blockade', 'trigger': 'izleteo', 'locations': ['Golubinci'], 'actors': ['Automobil'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Traffic at the railway station was disrupted.'}]"
8579,8758,und,"[{'event_type': 'arrest', 'trigger': 'Privedena', 'locations': ['Novi Sad'], 'actors': ['trojica poljoprivrednika'], 'time_mentions': [], 'confidence': 0.95, 'notes': 'Arrest at a protest.'}]"
8580,8759,und,"[{'event_type': 'international_reaction', 'trigger': 'sastao', 'locations': [], 'actors': ['Vučić', 'japanski car Naruhito'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Diplomatic meeting, invitation extended.'}]"
8581,8760,und,"[{'event_type': 'government_response_policy', 'trigger': 'krši', 'locations': [], 'actors': ['Gradska vlast'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Systematic violation of advertising law.'}]"
8582,8761,und,"[{'event_type': 'other', 'trigger': 'pretenzije', 'locations': ['Ušće'], 'actors': ['Radović'], 'time_mentions': [], 'confidence': 0.75, 'notes': 'Claims of destructive threats due to EXPO.'}]"
8583,8762,und,"[{'event_type': 'institutional_blockade', 'trigger': 'blokadi', 'locations': ['DUNP'], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Students demand resignations.'}]"
8584,8763,und,[]
8585,8764,und,"[{'event_type': 'government_response_policy', 'trigger': 'odvlači pažnju', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Diversion through military activity claims by Ponoš.'}]"
8586,8765,und,"[{'event_type': 'other', 'trigger': 'izmišljanjem', 'locations': [], 'actors': ['Ruska obaveštajna služba'], 'time_mentions': [], 'confidence': 0.85, 'notes': ""Support for Vučić regime against alleged 'Serbian Maidan' claims.""}]"
8587,8766,und,[]
8588,8767,und,"[{'event_type': 'other', 'trigger': 'represiji', 'locations': ['Srbija'], 'actors': ['Saša Janković'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Claims of systematic aggression towards citizens.'}]"
8589,8858,sr,"[{'event_type': 'injury_death', 'trigger': None, 'locations': ['kod Žitorađe'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Motociklista poginuo.'}]"
8590,8859,sr,"[{'event_type': 'other', 'trigger': None, 'locations': ['Beograd'], 'actors': ['RHMZ'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Upozorenja na nevreme, jake pljuskove i olujni vetar.'}]"
8591,8860,sr,[]
8592,8861,sr,[]
8593,8862,sr,"[{'event_type': 'government_response_policy', 'trigger': None, 'locations': [], 'actors': ['Brnabić', 'Đilas'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Navodi o korupciji i plaćanju za protest.'}]"
8594,8863,sr,[]
8595,8864,sr,"[{'event_type': 'government_response_policy', 'trigger': None, 'locations': [], 'actors': ['PSG'], 'time_mentions': ['šest meseci'], 'confidence': 0.8, 'notes': 'Progoni aktivista i politički zatvorenici.'}]"
8596,8865,sr,"[{'event_type': 'other', 'trigger': None, 'locations': [], 'actors': ['ANEM', 'Dinko Gruhonjić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Preteće pismo potpisano od Ratka Mladića.'}]"
8597,8866,und,[]
8598,8867,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': [], 'actors': ['studenti'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Upozorenje studentima o okupljanjima.'}]"
8599,8868,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': [], 'actors': ['građani', 'SNS statisti'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Protest protiv skupova održanih od strane SNS-a.'}]"
8600,8869,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': ['Novi Sad'], 'actors': ['zborovi građana'], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Protest pod sloganom 'Slobodo, tu smo'.""}]"
8601,8870,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Pitanje je zbog prisustva na skupu protiv blokada.'}]"
8602,8871,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': ['Voždovac'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Skup protiv blokada na Voždovcu.'}]"
8603,8872,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': [], 'actors': ['poljoprivrednik'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Najava protesta zbog ugrožene egzistencije.'}]"
8604,8873,sr,[]
8605,8874,sr,"[{'event_type': 'government_response_policy', 'trigger': None, 'locations': [], 'actors': ['Đilas'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Navodi o naknadi za dolazak na Vučićev skup.'}]"
8606,8875,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': ['Novi Sad'], 'actors': [], 'time_mentions': ['ponedeljak'], 'confidence': 0.9, 'notes': 'Protest ispred Pravnog fakulteta.'}]"
8607,8876,sr,[]
8608,8877,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': ['Novi Sad'], 'actors': ['poljoprivrednici'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Najava protesta poljoprivrednika.'}]"
8609,8878,sr,[]
8610,8879,sr,[]
8611,8880,sr,"[{'event_type': 'traffic_blockade', 'trigger': None, 'locations': ['Zemunski polumaraton'], 'actors': [], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Izmene saobraćaja zbog polumaratona.'}]"
8612,8881,sr,"[{'event_type': 'injury_death', 'trigger': None, 'locations': ['Bačka Palanka'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Devojka poginula u saobraćajnoj nesreći.'}]"
8613,8882,sr,"[{'event_type': 'other', 'trigger': None, 'locations': [], 'actors': ['Vojska'], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Pripreme za Vojnu paradu.'}]"
8614,8883,sr,[]
8615,8884,sr,[]
8616,8885,und,[]
8617,8886,sr,"[{'event_type': 'government_response_policy', 'trigger': None, 'locations': ['Vranjska Banja'], 'actors': ['Jumko', 'JKP Komrad'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Plaćanje za prevoz na skup protiv blokada.'}]"
8618,8887,und,[]
8619,8888,sr,"[{'event_type': 'other', 'trigger': None, 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.7, 'notes': 'Vremenska promena - naoblačenje, kiša, pljuskovi.'}]"
8620,8889,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': ['Voždovac', 'Kraljevo', 'Novi Sad'], 'actors': ['Vučić', 'pristalice', 'građani'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Incidenti tokom skupova za i protiv blokada.'}]"
8621,8890,sr,"[{'event_type': 'election', 'trigger': None, 'locations': ['Kosovo'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Počela kampanja za lokalne izbore.'}]"
8622,8891,sr,"[{'event_type': 'protest', 'trigger': None, 'locations': ['Šabac'], 'actors': ['građani'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Građani našli spisak dovedenih na skup i pročitali imena.'}]"
