,label,confidence,rationale
636,related,0.62,"Naslov implicira političku temu (opozicija i izbori) uz kritiku vlasti; iako je formulisan kao citat/medijski naslov, sadržaj je u okviru politike i izbora."
637,related,0.74,"Naslov govori o hitnim merama za beskućnike i otvaranju javnih objekata za privremeni smeštaj u Beogradu, što je tema socijalne politike i lokalnih javnih usluga."
638,related,0.78,"Naslov govori o izlivanju reke Ibar i evakuaciji u severnom delu Kosovske Mitrovice, što je tipična vest o poplavama/vanrednoj situaciji i deluje koherentno i informativno."
639,related,0.86,"Naslov govori o hapšenju zbog sumnje na trgovinu marihuanom, što spada u temu policije/MUP-a i kriminala."
640,related,0.62,"Tekst opisuje incident sa pretnjama i ubadanjem nožem u Nišu, što je tipično za vest iz rubrike hronika/crna hronika (nasilje/krivično delo). Bez dodatnog konteksta ne može se preciznije povezati sa konkretnom temom, ali je jasno da je u pitanju nasilni događaj."
641,related,0.78,"Naslov govori o talasu hladnoće u Srbiji i žutom nivou opasnosti u Beogradu, što je tipično za vremensku prognozu/meteorološka upozorenja."
642,related,0.86,"Tekst je naslov o vremenskoj prognozi (najhladnije jutro, niske temperature u februaru), što je tipična meteorološka vest."
643,related,0.74,"Izjava se odnosi na usklađivanje Srbije sa spoljnopolitičkim odlukama EU (CFSP) u vezi sa Ukrajinom, Rusijom i Venecuelom, što je tema evropskih integracija i spoljne politike."
644,uncertain,0.55,"Naslov je na srpskom i govori o zakazanom suđenju ministru Nikoli Selakoviću, ali bez dodatnog konteksta nije jasno na šta se tačno odnosi niti da li je povezano s nekom prethodno navedenom temom."
645,related,0.62,"Naslov govori o političkoj podršci inicijativi na lokalnim izborima, što je tipično za lokalne vesti/politiku. Bez dodatnog konteksta nije moguće preciznije odrediti širu temu, ali deluje kao relevantna politička informacija."
646,uncertain,0.62,"Rečenica je na srpskom i deluje kao deo vesti o stanju na putevima (prohodnost državnih puteva i prilaza graničnim prelazima/planinskim centrima), ali bez dodatnog konteksta nije jasno u odnosu na šta treba proceniti povezanost."
647,related,0.62,"Naslov je na srpskom i odnosi se na Beograd i proglašenje vanredne situacije; bez dodatnog konteksta nije jasno na šta se tačno odnosi, ali deluje kao vest iz regiona."
648,related,0.74,"Naslov opisuje događaj u kojem je predsednik opštine izviždan zbog problema sa strujom i vodom, uz njegovu tvrdnju da je okupljanje politički skup—tema je društveno-politički incident vezan za lokalnu vlast i javne usluge."
649,related,0.74,"Poruka se odnosi na produženje roka za prijavu stanja brojila (komunalne/uslužne teme), što je tipično povezano sa obaveštenjima o računima i očitavanju brojila."
650,uncertain,0.55,"Izjava je na srpskom i deluje kao naslov/vest o navodima (Petrović tvrdi da Tintor ima uvid u internu komunikaciju i da je to nastavak plana Lučić–Miler), ali bez dodatnog konteksta nije jasno na šta se tačno odnosi niti da li je povezano s prethodnom temom."
651,uncertain,0.62,"Naslov je na srpskom i govori o rang-listi krađa tereta (Srbija pri vrhu, ispred samo Francuska), ali bez dodatnog konteksta nije jasno na šta se tačno odnosi (koja lista/izvor, period, region) niti da li je povezano s prethodnom temom."
652,related,0.74,"Tekst je na srpskom i izgleda kao naslov vesti/političke izjave o poskupljenju komunalnih usluga u Beogradu; bez dodatnog konteksta nije jasno na šta tačno treba da se odgovori, ali tema je koherentna i deluje relevantno kao vest."
653,uncertain,0.55,"Izjava je kratka i bez konteksta (vreme, izvor, koje stranke/koalicije), pa nije moguće pouzdano utvrditi na šta se tačno odnosi niti proveriti tačnost."
654,related,0.74,"Naslov govori o političkoj izjavi Ane Brnabić u vezi sa opozicijom, EU parlamentarcima i Vučićem, što je tipična tema političkih vesti/izjava."
655,related,0.62,"Naslov je na srpskom i odnosi se na izjavu premijera o vremenskim uslovima (sneg) i vanrednim merama; bez dodatnog konteksta deluje kao aktuelna vest/politika, ali tema nije precizirana pa je procena umerenog poverenja."
656,related,0.62,Tekst je na srpskom i izgleda kao naslov vesti o prekidima struje i vode u lozničkim selima i pozivu na protest; bez dodatnog konteksta pretpostavljam da je relevantno za temu lokalnih komunalnih problema/protesta.
657,related,0.62,"Naslov govori o lokalnoj vlasti (gradonačelnik Valjeva) i proglašenju vanredne situacije, što je tipično povezano sa aktuelnim događajima poput vremenskih nepogoda, poplava ili drugih kriznih situacija."
658,related,0.62,"Naslov govori o političkom otporu i „običnim ljudima“ iz malih mesta koji se suprotstavljaju režimu, što je tipično za društveno-političke vesti/komentare."
659,related,0.62,"Naslov se odnosi na medijski regulator (REM) i gostovanje predsednika Vučića na TV Informer, što je tipično tema medijskog nadzora i političko-medijskog izveštavanja."
660,related,0.74,"Naslov opisuje incident (požar) i sumnju na podmetanje, što spada u kategoriju vesti o kriminalu/bezbednosti i lokalnim događajima."
661,related,0.74,"Tekst opisuje probleme sa snegom, neočišćene puteve i rizičnu vožnju u zapadnoj Srbiji, što je tipično za vest o vremenskim neprilikama i saobraćajnim uslovima."
662,related,0.74,"Tekst govori o otkazanim polascima BG voza zbog tehničkih razloga, što je tipično saobraćajno/servisno obaveštenje i relevantno za temu javnog prevoza/železnice."
663,related,0.78,"Naslov se odnosi na javni gradski prevoz u Beogradu (GSP), stanje na ulicama, izmene trasa i subotnji red vožnje—tipična saobraćajna/servisna informacija."
664,related,0.86,"Poruka opisuje stanje na putevima u Beogradu (sneg, neočišćene ulice), što je tipično povezano sa saobraćajem i komunalnim uslovima u gradu."
665,related,0.62,"Naslov je na srpskom i deluje kao novinski članak o 104-godišnjoj ženi iz Kragujevca; bez dodatnog konteksta nije jasno na šta tačno treba da bude 'related', ali je verovatno relevantno za teme o dugovečnosti/lokalnim vestima."
666,related,0.74,"Naslov govori o vremenskim uslovima (ledeni dan) i posledicama na saobraćaj (oprez zbog neočišćenih ulica), što je tipično povezano sa vestima o vremenu i javnoj bezbednosti."
667,related,0.74,Naslov opisuje saobraćajne udesе i povredu u Beogradu; deluje kao vest iz rubrike hronika/saobraćaj i tematski je koherentan.
668,uncertain,0.42,"Upit je nedovršen: 'Na današnji dan, 8. januar' ne navodi šta tačno tražite (istorijski događaji, rođendani, praznici, za koju zemlju/region, itd.)."
669,related,0.74,"Naslov opisuje lokalni protest zbog višednevnog nestanka struje i blokadu magistralnog puta, što je tipično za vesti iz društva/komunalnih problema i javnih okupljanja."
670,related,0.74,"Pitanje traži identifikaciju odgovornosti za neuspeh u reklamiranju projekta Ekspo i navodi posledicu (plaćanje privatnim kompanijama), što je tipično povezano sa temom upravljanja/komunikacije projekta i javne odgovornosti."
671,related,0.74,"Naslov govori o normalizaciji snabdevanja električnom energijom i korišćenju agregata u ugroženim područjima, što je tipično povezano sa vanrednim situacijama/nevremenom i infrastrukturnim poremećajima."
672,related,0.86,"Naslov je na srpskom i odnosi se na upozorenje RHMZ-a o snegu, ledenoj kiši i poledici, što je tipično za vremenske prilike i bezbednost u saobraćaju."
673,related,0.74,"Tekst je na srpskom i opisuje lokalnu vest o meštanima koji se pripremaju za Božić zbog problema sa infrastrukturom (voda/struja), uz kritiku nadležnih. To je tipičan naslov iz rubrike društvo/lokalne vesti."
674,related,0.74,"Naslov govori o prekidu autobuskog saobraćaja u beogradskom naselju Žarkovo zbog snega, što je tipična lokalna vest o vremenskim uslovima i saobraćaju."
675,related,0.74,"Naslov opisuje ograničen prolaz kroz Pionirski park zbog redara, šatora i ograda; tema je javni prostor/protestni kamp (Ćacilend) i posledice po građane."
676,related,0.74,"Naslov govori o Vučićevoj poruci o neutralnosti Srbije u globalnom obračunu sila i spremnosti da odgovori na potencijalnu agresiju, što je političko-bezbednosna tema sa međunarodnim kontekstom (SAD/""Amerika"")."
677,related,0.74,"Naslov pominje Vučića, TOK (Tužilaštvo za organizovani kriminal) i slučaj „Generalštab“, što ukazuje na političko-pravni kontekst i potencijalnu optužnicu/pomilovanja u vezi sa tim slučajem."
678,related,0.62,"Naslov govori o odlaganju početka drugog polugodišta na Kosovu zbog vremenskih nepogoda (sneg i poplave), što je tipično tema iz oblasti obrazovanja i javnih događaja/vesti."
679,related,0.62,Tekst opisuje incident sa vatrenim oružjem u kojem je maloletnik povredio sebe i članove porodice; deluje kao vest o nasilju/nesreći sa oružjem.
680,related,0.62,Tekst je na srpskom i izgleda kao naslov vesti o nestanku struje u Kniću i problemima u Mionici; bez dodatnog konteksta pretpostavljam da je vezano za infrastrukturu/elektrodistribuciju.
681,related,0.74,"Naslov govori o Vučićevoj izjavi o kupovini dodatnih 5% udela u NIS-u radi većeg uticaja, što je tipično političko-ekonomska vest o državnom učešću u energetskom sektoru."
682,related,0.74,"Naslov govori o zabrani saobraćaja za šlepere i kamione sa prikolicom na više putnih pravaca, što je tipično saopštenje/vest o stanju na putevima i ograničenjima u saobraćaju."
683,related,0.74,"Naslov govori o Elektrodistribuciji i ekipama na terenu u valjevskom i lozničkom kraju, što upućuje na temu elektroenergetske mreže/prekida i sanacije na terenu."
684,related,0.78,Naslov govori o hapšenju osumnjičenog i pronalasku noža u vezi sa ubistvom tinejdžera; tema je kriminal/istraga i deluje kao relevantna vest.
685,related,0.62,"Naslov govori o ministarki Sofronijević i stanju železničkog saobraćaja (bez većih zastoja), što je tipično za vest iz oblasti saobraćaja/infrastrukture i javnih izjava zvaničnika."
686,related,0.74,"Naslov se bavi protestima, vlastima i nasleđem ratova 1990-ih u Srbiji, što je tipično političko-društvena tema i deluje kao aktuelni komentar/intervju."
687,related,0.62,"Naslov se odnosi na poplave na Kosovu i izjavu premijera Kurtija da je situacija pod kontrolom; bez dodatnog konteksta nije jasno na šta se tačno odnosi, ali deluje kao vest iz regiona."
688,related,0.74,"Naslov govori o vremenskim uslovima u Šumadiji za Božić (sneg, led) i posebno ističe opasnost od „crnog leda“, što je konzistentna tema (zimske prilike/bezbednost u saobraćaju)."
689,related,0.74,"Naslov govori o izmenama u linijama gradskog prevoza u Beogradu zbog snega i delimičnoj normalizaciji saobraćaja, što je tipična vest o lokalnom saobraćaju i vremenskim uslovima."
690,related,0.74,"Tekst je naslov/vest o nestanku struje u selima oko Mionice i intervenciji ekipe EDS, što je tipično za lokalne servisne informacije."
691,related,0.74,"Opisuje događaj vezan za božićni običaj (lomljenje česnice) i prisustvo građana, što spada u lokalne/verske manifestacije i društvene vesti."
692,related,0.78,"Naslov govori o verskom događaju (božićna liturgija) i javnoj ličnosti (patrijarh Porfirije) u Srbiji, što je tipično za domaće/regionale vesti."
693,related,0.62,"Tekst je na srpskom i izgleda kao naslov vesti o poruci studenata pred skup u Novom Sadu 17. januara; bez dodatnog konteksta nije jasno na šta tačno treba da se odnosi, ali deluje kao aktuelno-politička/ društvena tema."
694,related,0.86,"Naslov opisuje ubistvo 18-godišnjaka kod Bačke Palanke, izbodenog u ugostiteljskom objektu, što spada u temu nasilnog kriminala/ubistava."
695,related,0.74,"Tekst se odnosi na stanje/prohodnost puteva ka turističkim centrima i graničnim prelazima, što je tipično saopštenje/tema iz domena Puteva Srbije i saobraćajnih informacija."
696,related,0.86,"Naslov govori o vanrednoj odbrani od poplava na Drini kod Loznice (Srbijavode), što je tipično povezano sa vremenskim nepogodama i poplavama."
697,related,0.74,"Naslov govori o problemu sa grejanjem u delovima Beograda i izjavi javnog preduzeća o radu na otklanjanju kvara, što je tipična lokalna/komunalna vest."
698,related,0.74,"Izjava je politička i odnosi se na međunarodne odnose i interese država, što je tipično za vesti/komentare o spoljnoj politici."
699,related,0.62,"Naslov implicira medijsku/poslovnu temu o TV kanalima N1 i Nova; bez dodatnog konteksta nije moguće preciznije odrediti, ali djeluje kao vijest o gašenju ili smanjenju aktivnosti tih televizija."
700,related,0.74,"Tekst je naslov/intervju o srpskoj politici (Biljana Stojković o Vučiću i odnosu vlasti prema narodu), što spada u političke vesti/komentare."
701,related,0.86,"Naslov se odnosi na Nikolu Teslu (smrt 1943. i komemoracija u Njujorku), što je u skladu s temom o Tesli."
702,related,0.74,"Naslov opisuje više incidenata u Beogradu (povreda petardom i tri saobraćajne nezgode), što spada u rubriku lokalnih vesti/crna hronika."
703,related,0.74,"Naslov govori o mogućem novom pokušaju uzurpacije bare Reva i pominje raniji protest (stajanje pred kamione), što je u domenu lokalnih ekoloških/komunalnih sporova i građanskog otpora; bez dodatnog konteksta ne može se preciznije povezati, ali tema je jasno o uzurpaciji i protestu."
704,related,0.86,"Rečenica je na srpskom i govori o vremenskoj prognozi (ledeni božićni dan, povećanje snežnog pokrivača do 10 cm), što je tipično za naslov/vest."
705,uncertain,0.62,"Upit je nedovršen: 'Na današnji dan, 7. januar' ne navodi šta tačno tražite (istorijski događaji, praznici, rođendani, po kojem kalendaru itd.)."
706,related,0.74,"Naslov govori o događaju u Severnoj Mitrovici i postupanju Kosovske policije, što je tipično za vesti o Kosovu/bezbednosnim i političkim temama u regionu."
