,headline,url,datePublished,Related,doc_id,language,events
1315,Vučić sa kineskim ambasadorom i delegacijom HBIS grupe: Naglašena važnost čeličnog prijateljstva između Beograda i Pekinga,https://www.rts.rs/vesti/politika/5756977/vucic-sa-kineskim-ambasadorom-i-delegacijom-hbis-grupe-naglasena-vaznost-celicnog-prijateljstva-izmedju-beograda-i-pekinga.html,"četvrtak, 24. jul 2025, 11:19 -> 15:02",vezano za proteste,1315,und,"[{'event_type': 'international_reaction', 'trigger': 'čeličnog prijateljstva', 'locations': ['Beograd', 'Peking'], 'actors': ['Vučić', 'kineski ambasador', 'delegacija HBIS'], 'time_mentions': [], 'confidence': 0.85, 'notes': None}]"
1316,"Klačar za RTS: Izbori tokom 2025. godine i dalje neizvesni, čeka se jesen i procena stanja na terenu",https://www.rts.rs/vesti/politika/5756593/vanredni-parlamentarni-izbori-raspisivanje-studenti-protesti-blokade-predsednik-srbija-aleksandar-vucic-milos-vucevic-srpska-napredna-stranka.html,"četvrtak, 24. jul 2025, 10:30 -> 11:30",nije vezano za proteste,1316,und,"[{'event_type': 'election', 'trigger': 'Izbori tokom 2025. godine', 'locations': [], 'actors': ['Klačar'], 'time_mentions': [], 'confidence': 0.8, 'notes': 'Izbori su još neizvesni, čeka se jesen.'}]"
1317,Đurić: Tražimo oslobađanje Igora Popovića i sankcije za prištinske institucije,https://www.rts.rs/vesti/politika/5756606/djuric-trazimo-oslobadjanje-igora-popovica-i-sankcije-za-pristinske-institucije.html,"četvrtak, 24. jul 2025, 08:32 -> 08:55",vezano za proteste,1317,und,"[{'event_type': 'international_reaction', 'trigger': 'oslobadanje Igora Popovića', 'locations': [], 'actors': ['Đurić'], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1318,Đurić osudio okupljanje ispred stana ministra Lončara,https://www.rts.rs/vesti/politika/5756561/djuric-osudio-okupljanje-ispred-stana-ministra-loncara.html,"sreda, 23. jul 2025, 23:19 -> 23:25",vezano za proteste,1318,und,"[{'event_type': 'protest', 'trigger': 'okupljanje', 'locations': [], 'actors': ['Đurić'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Okupljanje ispred stana ministra Lončara.'}]"
1319,Đurić i Petković sa ambasadorima Kvinte i EU – ,https://www.rts.rs/vesti/politika/5756431/igor-popovic-kosovo-i-metohija-kvinta.html,"sreda, 23. jul 2025, 20:12 -> 21:56",vezano za proteste,1319,und,"[{'event_type': 'international_reaction', 'trigger': '', 'locations': [], 'actors': ['Đurić', 'Petković', 'ambasadori Kvinte i EU'], 'time_mentions': [], 'confidence': 0.75, 'notes': 'Incomplete text, vague context.'}]"
1320,Studenti negiraju da su tokom blokade demolirali SKC,https://www.rts.rs/vesti/politika/5756389/studenti-negiraju-da-su-tokom-blokade-demolirali-skc.html,"sreda, 23. jul 2025, 18:16 -> 19:28",vezano za proteste,1320,und,"[{'event_type': 'protest', 'trigger': 'blokade', 'locations': [], 'actors': ['Studenti'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Denial of demolition claims during blockade.'}]"
1321,U Beogradu protest na navodnoj adresi ministra Lončara i zamenice gradonačelnika,https://www.rts.rs/vesti/politika/5756269/studentski-protesti-visoka-zdrvastvena-skola-zemun.html,"sreda, 23. jul 2025, 15:34 -> 22:23",vezano za proteste,1321,und,"[{'event_type': 'protest', 'trigger': 'protest', 'locations': ['Beograd'], 'actors': [], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Protest at alleged address of Minister Lončar.'}]"
1322,Brnabić sa Telalijan o osnivanju Radne grupe za unapređenje izbornih uslova,https://www.rts.rs/vesti/politika/5756221/brnabic-telalijan-radna-grupa-izborni-uslovi.html,"sreda, 23. jul 2025, 14:51 -> 18:03",vezano za proteste,1322,und,"[{'event_type': 'international_reaction', 'trigger': 'unapređenje izbornih uslova', 'locations': [], 'actors': ['Brnabić', 'Telalijan'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Discussion on establishing a working group.'}]"
1323,Dačić sa Mokgvareom: Stav Bocvane veoma značajan za Srbiju,https://www.rts.rs/vesti/politika/5756101/dacic-mokgvare-bocvana.html,"sreda, 23. jul 2025, 14:03 -> 17:50",vezano za proteste,1323,und,"[{'event_type': 'international_reaction', 'trigger': 'saradnji srpske i austrijske policije', 'locations': ['Beč'], 'actors': ['Dačić', 'Mokgware'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Discussed with Botswana representative.'}]"
1324,Porodicu Janićijević iseljavaju iz stana u Severnoj Mitrovici; Petković: Nastavak Kurtijevog terora,https://www.rts.rs/vesti/politika/5755906/iseljavanje-porodice-janicijevic-kim-severna-mitrovica.html,"sreda, 23. jul 2025, 12:41 -> 18:59",vezano za proteste,1324,und,"[{'event_type': 'institutional_blockade', 'trigger': 'iseljavaju', 'locations': ['Severna Mitrovica'], 'actors': ['Porodica Janićijević', 'Petković'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Petković says it continues Kurtijev terror.'}]"
1325,"Petković: Kada su Srbi u pitanju, Priština nikada nema dokaza, bez dijaloga dok je Popović u pritvoru",https://www.rts.rs/vesti/politika/5755659/petar-petkovic-kancelarija-za-kim-kosovo-metohija-staro-gracko-igor-popovic.html,"sreda, 23. jul 2025, 09:00 -> 09:19",vezano za proteste,1325,und,"[{'event_type': 'international_reaction', 'trigger': 'popović', 'locations': [], 'actors': ['Petković'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Comments on lack of evidence and calls for dialogue suspension.'}]"
1326,Od verbalnog delikta do zamene identiteta - zbog čega hapse Srbe i za šta im sude pred prištinskim sudovima,https://www.rts.rs/vesti/politika/5755400/od-verbalnog-delikta-do-zamene-identiteta---zbog-cega-hapse-srbe-i-za-sta-im-sude-pred-pristinskim-sudovima.html,"utorak, 22. jul 2025, 20:15 -> 21:25",vezano za proteste,1326,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'sude', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Charges against Serbs at Priština courts.'}]"
1327,"Vučić: Utvrdićemo odgovornost za nadstrešnicu, ali i za uništavanje Srbije",https://www.rts.rs/vesti/politika/5755510/aleksandar-vucic-pobeda-obojena-revolucija-drzava-rusenje-odgovronost-nadstresnica-novi-sad-srbija.html,"utorak, 22. jul 2025, 19:08 -> 19:47",vezano za proteste,1327,und,"[{'event_type': 'government_response_policy', 'trigger': 'odgovornost', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.85, 'notes': ""Accountability for a pavilion and Serbia's destruction.""}]"
1328,Vjosa Osmani traži odlaganje odluke o obavezi formiranja skupštine za 30 dana  ,https://www.rts.rs/vesti/politika/5755447/vjosa-osmani-trazi-odlaganje-odluke-o-obavezi-formiranja-skupstine-za-30-dana-.html,"utorak, 22. jul 2025, 18:13 -> 18:23",vezano za proteste,1328,und,"[{'event_type': 'international_reaction', 'trigger': 'odlaganje', 'locations': [], 'actors': ['Vjosa Osmani'], 'time_mentions': ['30 dana'], 'confidence': 0.85, 'notes': 'Postpone assembly formation decision.'}]"
1329,Roditelji posetili Igora Popovića u zatvoru u Gnjilanu,https://www.rts.rs/vesti/politika/5755211/igor-popovic-roditelji-poseta.html,"utorak, 22. jul 2025, 15:38 -> 15:51",vezano za proteste,1329,und,"[{'event_type': 'arrest', 'trigger': 'posetili', 'locations': ['Gnjilana'], 'actors': ['Roditelji', 'Igor Popović'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Visit to jailed individual.'}]"
1330,"Odblokiran SKC, tužilaštvo traži formiranje predmeta povodom navoda o nestaloj imovini",https://www.rts.rs/vesti/politika/5755019/odblokiran-skc-tuzilastvo-trazi-formiranje-predmeta-povodom-navoda-o-nestaloj-imovini.html,"utorak, 22. jul 2025, 13:21 -> 00:23",vezano za proteste,1330,und,"[{'event_type': 'institutional_blockade', 'trigger': 'Odblokiran SKC', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Prosecutor seeks case formation regarding missing property.'}]"
1331,Dragan Ristić se izjasnio da nije počinio ratni zločin u Đakovici,https://www.rts.rs/vesti/politika/5754846/kim-sudjenje-policajac-ratni-zlocini.html,"utorak, 22. jul 2025, 10:30 -> 11:26",vezano za proteste,1331,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'nije počinio', 'locations': ['Đakovica'], 'actors': ['Dragan Ristić'], 'time_mentions': [], 'confidence': 0.85, 'notes': ""Ristić's statement about a war crime.""}]"
1332,Starović i Stojčić o protestima ispred njihovih zgrada: Nismo uplašeni,https://www.rts.rs/vesti/politika/5754746/starovic-i-stojcic-o-protestima-ispred-njihovih-zgrada-nismo-uplaseni.html,"ponedeljak, 21. jul 2025, 23:07 -> 23:19",vezano za proteste,1332,und,"[{'event_type': 'protest', 'trigger': 'protestima', 'locations': [], 'actors': ['Starović', 'Stojčić'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Not scared by protests.'}]"
1333,"Protestne šetnje u Beogradu, Šapcu, Zrenjaninu i Novom Sadu",https://www.rts.rs/vesti/politika/5754697/protestne-setnje-u-beogradu-sapcu-zrenjaninu-i-novom-sadu.html,"ponedeljak, 21. jul 2025, 20:51 -> 22:53",vezano za proteste,1333,und,"[{'event_type': 'march_walk', 'trigger': 'protestne šetnje', 'locations': ['Beograd', 'Šabac', 'Zrenjanin', 'Novi Sad'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': None}]"
1334,"Beograd istražuje okolnosti hapšenja na KiM – Popović u pritvoru, međunarodna zajednica bez komentara",https://www.rts.rs/vesti/politika/5754672/kosovo-metohija-privodjenje-kancelarija-kim-igor-popovic.html,"ponedeljak, 21. jul 2025, 20:00 -> 20:01",vezano za proteste,1334,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'hapšenje', 'locations': ['KiM'], 'actors': ['Popović'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Investigation circumstances unclear.'}]"
1335,Premijer Macut najoštrije osudio hapšenje Igora Popovića,https://www.rts.rs/vesti/politika/5754657/premijer-macut-najostrije-osudio-hapsenje-igora-popovica.html,"ponedeljak, 21. jul 2025, 17:30 -> 17:36",vezano za proteste,1335,und,"[{'event_type': 'international_reaction', 'trigger': 'osudio hapšenje', 'locations': [], 'actors': ['Premijer Macut'], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Condemns Popović's arrest.""}]"
1336,VJT u Beogradu zatražilo identifikaciju lica koja su uhapsila Igora Popovića,https://www.rts.rs/vesti/politika/5754275/vjt-u-beogradu-zatrazilo-identifikaciju-lica-koja-su-uhapsila-igora-popovica.html,"ponedeljak, 21. jul 2025, 13:48 -> 16:28",vezano za proteste,1336,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'zatražilo identifikaciju', 'locations': ['Beograd'], 'actors': ['VJT'], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Identification of Popović's arresters.""}]"
1337,"Nastavljeno suđenje u slučaju Banjska, zbog anonimnog svedoka zatvoreno za javnost",https://www.rts.rs/vesti/politika/5754183/nastavljeno-sudjenje-u-slucaju-banjska-zbog-anonimnog-svedoka-zatvoreno-za-javnost.html,"ponedeljak, 21. jul 2025, 12:44 -> 12:47",nije vezano za proteste,1337,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'suđenje', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Continuing trial in case Banjska.'}]"
1338,Predsednik Vučić čestitao slavu svim rudarima,https://www.rts.rs/vesti/politika/5754176/predsednik-vucic-cestitao-slavu-svim-rudarima.html,"ponedeljak, 21. jul 2025, 12:31 -> 15:21",vezano za proteste,1338,und,"[{'event_type': 'commemoration', 'trigger': 'čestitao slavu', 'locations': [], 'actors': ['Vučić', 'rudari'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Holiday greetings to miners.'}]"
1339,Neuspeo i 50. pokušaj konstituisanja novog saziva skupštine u Prištini,https://www.rts.rs/vesti/politika/5754152/neuspeo-i-50-pokusaj-konstituisanja-novog-saziva-skupstine-u-pristini.html,"ponedeljak, 21. jul 2025, 11:49 -> 11:54",vezano za proteste,1339,und,"[{'event_type': 'institutional_blockade', 'trigger': 'Neuspeo 50. pokušaj', 'locations': ['Priština'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Failure to constitute a new assembly session.'}]"
1340,"Vučić: Aljbin Kurti u potpunosti izgubio razum, snažno ćemo reagovati",https://www.rts.rs/vesti/politika/5754035/aleksandar-vucic-kosovo-metohija-igor-popovic.html,"nedelja, 20. jul 2025, 21:14 -> 10:11",vezano za proteste,1340,und,"[{'event_type': 'government_response_policy', 'trigger': 'snažno ćemo reagovati', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.9, 'notes': ""Response to Kurti's alleged irrationality.""}]"
1341,Sud u Prištini odredio Igoru Popoviću pritvor od 30 dana,https://www.rts.rs/vesti/politika/5754012/igor-popovic-pritvor-pomocnik-kancelarija-kim-sud-pristina-.html,"nedelja, 20. jul 2025, 19:56 -> 21:28",vezano za proteste,1341,und,"[{'event_type': 'arrest', 'trigger': 'odredio pritvor', 'locations': ['Prištini'], 'actors': ['Igor Popović'], 'time_mentions': ['30 dana'], 'confidence': 0.9, 'notes': ""Court's decision on Popović's detention.""}]"
1342,"Završeno suđenje Igoru Popoviću, čeka se odluka suda",https://www.rts.rs/vesti/politika/5753957/igor-popovic-pomocnik-kancelarija-kim-sud-pristina-.html,"nedelja, 20. jul 2025, 15:39 -> 18:23",vezano za proteste,1342,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'završeno suđenje', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Awaiting court decision.'}]"
1343,Odalović: Hapšenjem Igora Popovića Priština nastavlja institucionalni teror,https://www.rts.rs/vesti/politika/5753840/beograd-pristina-hapsenje-.html,"nedelja, 20. jul 2025, 08:14 -> 11:02",vezano za proteste,1343,und,"[{'event_type': 'international_reaction', 'trigger': 'Hapšenjem Igora Popovića', 'locations': [], 'actors': ['Odalović'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Claims of institutional terror.'}]"
1344,"Dačić: Policije treba da se plaši samo onaj koji krši zakon, ali niko ne sme da je bije",https://www.rts.rs/vesti/politika/5753633/dacic-policije-treba-da-se-plasi-samo-onaj-koji-krsi-zakon-ali-niko-ne-sme-da-je-bije.html,"subota, 19. jul 2025, 18:33 -> 18:49",nije vezano za proteste,1344,und,"[{'event_type': 'government_response_policy', 'trigger': 'Policije treba', 'locations': [], 'actors': ['Dačić'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Comments on law enforcement situation.'}]"
1345,Predlog zakona o izmenama i dopunama Zakona o udžbenicima u skupštinskoj proceduri,https://www.rts.rs/vesti/politika/5753628/predlog-zakona-o-izmenama-i-dopunama-zakona-o-udzbenicima-u-skupstinskoj-proceduri.html,"subota, 19. jul 2025, 18:08 -> 18:15",vezano za proteste,1345,und,"[{'event_type': 'government_response_policy', 'trigger': 'zakon', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Discussion on amendments to the textbook law.'}]"
1346,"Protest u Beogradu i više gradova, završena tročasovna blokada Gazele",https://www.rts.rs/vesti/politika/5753520/studenti-protesti-blokade-novi-sad-nis.html,"subota, 19. jul 2025, 17:50 -> 23:06",vezano za proteste,1346,und,"[{'event_type': 'protest', 'trigger': 'Protest', 'locations': ['Beograd'], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Protests in multiple cities, Gazela blockade.'}]"
1347,Privatne adrese i brojevi telefona na društvenim mrežama – poverenik Marinović o granici između slobode i krivičnog dela,https://www.rts.rs/vesti/politika/5753459/protesti-stan-kuca-dom-drustvene-mreze-brojevi-telefoni.html,"subota, 19. jul 2025, 09:15 -> 09:54",vezano za proteste,1347,und,"[{'event_type': 'government_response_policy', 'trigger': 'poverenik', 'locations': [], 'actors': ['Marinović'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Discussion on privacy vs. crime.'}]"
1348,Određeno zadržavanje do 48 sati pomoćniku direktora Kancelarije za KiM Igoru Popoviću,https://www.rts.rs/vesti/politika/5753474/igor-popovic-hapsenje-pritvor-48-sati.html,"subota, 19. jul 2025, 08:45 -> 19:56",vezano za proteste,1348,und,"[{'event_type': 'investigation_charges_trial', 'trigger': 'određeno zadržavanje', 'locations': [], 'actors': ['Igor Popović'], 'time_mentions': ['48 sati'], 'confidence': 0.9, 'notes': None}]"
1349,Đurić u Gani sa najvišim zvaničnicima: Ova poseta potvrda je istorijskog prijateljstva dve zemlje,https://www.rts.rs/vesti/politika/5753451/djuric-poseta-gana-.html,"petak, 18. jul 2025, 23:10 -> 23:40",vezano za proteste,1349,und,"[{'event_type': 'international_reaction', 'trigger': 'poseta', 'locations': ['Gana'], 'actors': ['Đurić'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Visit affirms historical friendship with Ghana.'}]"
1350,Vučić o protestima ispred Niš TV: Najvažnije osuditi pokušaj bilo kakvog pritiska na medije ,https://www.rts.rs/vesti/politika/5753448/vucic-o-protestima-ispred-nis-tv-najvaznije-osuditi-pokusaj-bilo-kakvog-pritiska-na-medije-.html,"petak, 18. jul 2025, 22:58 -> 23:38",vezano za proteste,1350,und,"[{'event_type': 'protest', 'trigger': 'protestima', 'locations': [], 'actors': ['Vučić'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Condemns media pressure attempts at Niš TV.'}]"
1351,Rektor Đokić sastao se sa izaslanicom Velike Britanije Karen Pirs i ambasadorom Fergusonom,https://www.rts.rs/vesti/politika/5753443/djokic-izaslanica-pirs-velika-britanija.html,"petak, 18. jul 2025, 22:35 -> 22:53",vezano za proteste,1351,und,"[{'event_type': 'international_reaction', 'trigger': 'sastao', 'locations': [], 'actors': ['Rektor Đokić', 'Karen Pirs', 'ambasador Ferguson'], 'time_mentions': [], 'confidence': 0.85, 'notes': 'Meeting with UK envoy.'}]"
1352,Pomoćnik direktora Kancelarije za KiM Igor Popović priveden nakon pomena u Orahovcu,https://www.rts.rs/vesti/politika/5753437/pomocnik-direktora-kancelarije-za-kim-igor-popovic-priveden-nakon-pomena-u-orahovcu.html,"petak, 18. jul 2025, 21:53 -> 22:50",vezano za proteste,1352,und,"[{'event_type': 'arrest', 'trigger': 'priveden', 'locations': ['Orahovcu'], 'actors': ['Igor Popović'], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Arrest after commemoration.'}]"
1353,Protesti u više gradova Srbije; policija odblokirala Kulturni centar Beograda,https://www.rts.rs/vesti/politika/5753384/protesti-u-vise-gradova-srbije-policija-odblokirala-kulturni-centar-beograda.html,"petak, 18. jul 2025, 18:40 -> 23:49",vezano za proteste,1353,und,"[{'event_type': 'protest', 'trigger': 'Protesti', 'locations': [], 'actors': [], 'time_mentions': [], 'confidence': 0.9, 'notes': 'Protests in multiple Serbian cities.'}]"
1354,Sud u Prištini odredio mesec dana pritvora Bojanu Jevtiću osumnjičenom za navodnu špijunažu,https://www.rts.rs/vesti/politika/5753335/bojan-jevtic-hapsenje-bela-zemlja-spijunaza.html,"petak, 18. jul 2025, 16:25 -> 18:02",vezano za proteste,1354,und,"[{'event_type': 'arrest', 'trigger': 'pritvora', 'locations': ['Priština'], 'actors': ['Bojan Jevtić'], 'time_mentions': ['mesec dana'], 'confidence': 0.9, 'notes': 'Detained on espionage suspicion.'}]"
